date,^GSPC,^IXIC,^NDX,QQQ,ARKK
1980-01-31,114.16000366210938,161.75,,,
1980-02-29,113.66000366210938,158.02999877929688,,,
1980-03-31,102.08999633789062,131.0,,,
1980-04-30,106.29000091552734,139.99000549316406,,,
1980-05-31,111.23999786376953,150.4499969482422,,,
1980-06-30,114.23999786376953,157.77999877929688,,,
1980-07-31,121.66999816894531,171.80999755859375,,,
1980-08-31,122.37999725341797,181.52000427246094,,,
1980-09-30,125.45999908447266,187.75999450683594,,,
1980-10-31,127.47000122070312,192.77999877929688,,,
1980-11-30,140.52000427246094,208.14999389648438,,,
1980-12-31,135.75999450683594,202.33999633789062,,,
1981-01-31,129.5500030517578,197.80999755859375,,,
1981-02-28,131.27000427246094,198.00999450683594,,,
1981-03-31,136.0,210.17999267578125,,,
1981-04-30,132.80999755859375,216.74000549316406,,,
1981-05-31,132.58999633789062,223.47000122070312,,,
1981-06-30,131.2100067138672,215.75,,,
1981-07-31,130.9199981689453,211.6300048828125,,,
1981-08-31,122.79000091552734,195.75,,,
1981-09-30,116.18000030517578,180.02999877929688,,,
1981-10-31,121.88999938964844,195.24000549316406,,,
1981-11-30,126.3499984741211,201.3699951171875,,,
1981-12-31,122.55000305175781,195.83999633789062,,,
1982-01-31,120.4000015258789,188.38999938964844,,,
1982-02-28,113.11000061035156,179.42999267578125,,,
1982-03-31,111.95999908447266,175.64999389648438,,,
1982-04-30,116.44000244140625,184.6999969482422,,,
1982-05-31,111.87999725341797,178.5399932861328,,,
1982-06-30,109.61000061035156,171.3000030517578,,,
1982-07-31,107.08999633789062,167.35000610351562,,,
1982-08-31,119.51000213623047,177.7100067138672,,,
1982-09-30,120.41999816894531,187.64999389648438,,,
1982-10-31,133.72000122070312,212.6300048828125,,,
1982-11-30,138.52999877929688,232.30999755859375,,,
1982-12-31,140.63999938964844,232.41000366210938,,,
1983-01-31,145.3000030517578,248.35000610351562,,,
1983-02-28,148.05999755859375,260.6700134277344,,,
1983-03-31,152.9600067138672,270.79998779296875,,,
1983-04-30,164.42999267578125,293.05999755859375,,,
1983-05-31,162.38999938964844,308.7300109863281,,,
1983-06-30,167.63999938964844,318.70001220703125,,,
1983-07-31,162.55999755859375,303.9599914550781,,,
1983-08-31,164.39999389648438,292.4200134277344,,,
1983-09-30,166.07000732421875,296.6499938964844,,,
1983-10-31,163.5500030517578,274.54998779296875,,,
1983-11-30,166.39999389648438,285.6700134277344,,,
1983-12-31,164.92999267578125,278.6000061035156,,,
1984-01-31,163.41000366210938,268.42999267578125,,,
1984-02-29,157.05999755859375,252.57000732421875,,,
1984-03-31,159.17999267578125,250.77999877929688,,,
1984-04-30,160.0500030517578,247.44000244140625,,,
1984-05-31,150.5500030517578,232.82000732421875,,,
1984-06-30,153.17999267578125,239.64999389648438,,,
1984-07-31,150.66000366210938,229.6999969482422,,,
1984-08-31,166.67999267578125,254.63999938964844,,,
1984-09-30,166.10000610351562,249.94000244140625,,,
1984-10-31,166.08999633789062,247.0,,,
1984-11-30,163.5800018310547,242.39999389648438,,,
1984-12-31,167.24000549316406,247.10000610351562,,,
1985-01-31,179.6300048828125,278.70001220703125,,,
1985-02-28,181.17999267578125,284.20001220703125,,,
1985-03-31,180.66000366210938,279.20001220703125,,,
1985-04-30,179.8300018310547,280.6000061035156,,,
1985-05-31,189.5500030517578,290.79998779296875,,,
1985-06-30,191.85000610351562,296.20001220703125,,,
1985-07-31,190.9199981689453,301.29998779296875,,,
1985-08-31,188.6300048828125,297.70001220703125,,,
1985-09-30,182.0800018310547,280.29998779296875,,,
1985-10-31,189.82000732421875,292.5,115.4800033569336,,
1985-11-30,202.1699981689453,314.0,126.05999755859375,,
1985-12-31,211.27999877929688,324.8999938964844,132.2949981689453,,
1986-01-31,211.77999877929688,335.79998779296875,132.9250030517578,,
1986-02-28,226.9199981689453,359.5,140.4250030517578,,
1986-03-31,238.89999389648438,374.70001220703125,148.86000061035156,,
1986-04-30,235.52000427246094,383.20001220703125,154.91000366210938,,
1986-05-31,247.35000610351562,400.20001220703125,163.16000366210938,,
1986-06-30,250.83999633789062,405.5,162.61500549316406,,
1986-07-31,236.1199951171875,371.3999938964844,144.7050018310547,,
1986-08-31,252.92999267578125,382.8999938964844,151.6999969482422,,
1986-09-30,231.32000732421875,350.70001220703125,137.4949951171875,,
1986-10-31,243.97999572753906,360.79998779296875,144.47999572753906,,
1986-11-30,249.22000122070312,359.6000061035156,147.94000244140625,,
1986-12-31,242.1699981689453,348.79998779296875,141.40499877929688,,
1987-01-31,274.0799865722656,392.1000061035156,166.6750030517578,,
1987-02-28,284.20001220703125,425.0,182.75,,
1987-03-31,291.70001220703125,430.1000061035156,186.0399932861328,,
1987-04-30,288.3599853515625,417.79998779296875,184.8300018310547,,
1987-05-31,290.1000061035156,416.5,188.77000427246094,,
1987-06-30,304.0,424.70001220703125,189.24000549316406,,
1987-07-31,318.6600036621094,434.8999938964844,196.35000610351562,,
1987-08-31,329.79998779296875,455.0,209.5749969482422,,
1987-09-30,321.8299865722656,444.29998779296875,205.5050048828125,,
1987-10-31,251.7899932861328,323.29998779296875,150.07000732421875,,
1987-11-30,230.3000030517578,305.20001220703125,137.125,,
1987-12-31,247.0800018310547,330.5,156.25,,
1988-01-31,257.07000732421875,344.70001220703125,159.1300048828125,,
1988-02-29,267.82000732421875,367.0,172.63999938964844,,
1988-03-31,258.8900146484375,374.6000061035156,173.25999450683594,,
1988-04-30,261.3299865722656,379.20001220703125,175.9199981689453,,
1988-05-31,262.1600036621094,370.29998779296875,173.34500122070312,,
1988-06-30,273.5,394.70001220703125,189.02499389648438,,
1988-07-31,272.0199890136719,387.29998779296875,181.16000366210938,,
1988-08-31,261.5199890136719,376.6000061035156,170.9949951171875,,
1988-09-30,271.9100036621094,387.70001220703125,179.36500549316406,,
1988-10-31,278.9700012207031,382.5,174.77999877929688,,
1988-11-30,273.70001220703125,371.5,169.18499755859375,,
1988-12-31,277.7200012207031,381.3999938964844,177.41000366210938,,
1989-01-31,297.4700012207031,401.29998779296875,186.47000122070312,,
1989-02-28,288.8599853515625,399.70001220703125,183.7899932861328,,
1989-03-31,294.8699951171875,406.70001220703125,185.8699951171875,,
1989-04-30,309.6400146484375,427.6000061035156,200.47000122070312,,
1989-05-31,320.5199890136719,446.20001220703125,214.5449981689453,,
1989-06-30,317.9800109863281,435.29998779296875,204.5850067138672,,
1989-07-31,346.0799865722656,453.79998779296875,214.27499389648438,,
1989-08-31,351.45001220703125,469.29998779296875,222.0050048828125,,
1989-09-30,349.1499938964844,472.8999938964844,226.38999938964844,,
1989-10-31,340.3599853515625,455.6000061035156,222.61500549316406,,
1989-11-30,345.989990234375,456.1000061035156,224.44500732421875,,
1989-12-31,353.3999938964844,454.79998779296875,223.8350067138672,,
1990-01-31,329.0799865722656,415.79998779296875,201.94000244140625,,
1990-02-28,331.8900146484375,425.79998779296875,207.9149932861328,,
1990-03-31,339.94000244140625,435.5,213.14500427246094,,
1990-04-30,330.79998779296875,420.1000061035156,205.81500244140625,,
1990-05-31,361.2300109863281,459.0,236.14999389648438,,
1990-06-30,358.0199890136719,462.29998779296875,238.4600067138672,,
1990-07-31,356.1499938964844,438.20001220703125,223.38499450683594,,
1990-08-31,322.55999755859375,381.20001220703125,193.61500549316406,,
1990-09-30,306.04998779296875,344.5,177.05499267578125,,
1990-10-31,304.0,329.79998779296875,172.55499267578125,,
1990-11-30,322.2200012207031,359.1000061035156,192.5800018310547,,
1990-12-31,330.2200012207031,373.79998779296875,200.52999877929688,,
1991-01-31,343.92999267578125,414.20001220703125,232.4250030517578,,
1991-02-28,367.07000732421875,453.1000061035156,250.11500549316406,,
1991-03-31,375.2200012207031,482.29998779296875,264.9049987792969,,
1991-04-30,375.3399963378906,484.7200012207031,263.6549987792969,,
1991-05-31,389.8299865722656,506.1099853515625,279.0,,
1991-06-30,371.1600036621094,475.9200134277344,254.19500732421875,,
1991-07-31,387.80999755859375,502.0400085449219,272.1549987792969,,
1991-08-31,395.42999267578125,525.6799926757812,287.4049987792969,,
1991-09-30,387.8599853515625,526.8800048828125,287.5350036621094,,
1991-10-31,392.45001220703125,542.97998046875,292.5050048828125,,
1991-11-30,375.2200012207031,523.9000244140625,284.7900085449219,,
1991-12-31,417.0899963378906,586.3400268554688,330.8550109863281,,
1992-01-31,408.7799987792969,620.2100219726562,338.31500244140625,,
1992-02-29,412.70001220703125,633.469970703125,345.8800048828125,,
1992-03-31,403.69000244140625,603.77001953125,323.04998779296875,,
1992-04-30,414.95001220703125,578.6799926757812,307.8599853515625,,
1992-05-31,415.3500061035156,585.3099975585938,315.2950134277344,,
1992-06-30,408.1400146484375,563.5999755859375,301.2300109863281,,
1992-07-31,424.2099914550781,580.8300170898438,310.8949890136719,,
1992-08-31,414.0299987792969,563.1199951171875,299.260009765625,,
1992-09-30,417.79998779296875,583.27001953125,313.18499755859375,,
1992-10-31,418.67999267578125,605.1699829101562,329.1549987792969,,
1992-11-30,431.3500061035156,652.72998046875,350.9599914550781,,
1992-12-31,435.7099914550781,676.9500122070312,360.18499755859375,,
1993-01-31,438.7799987792969,696.3400268554688,370.55999755859375,,
1993-02-28,443.3800048828125,670.77001953125,351.1400146484375,,
1993-03-31,451.6700134277344,690.1300048828125,359.4200134277344,,
1993-04-30,440.19000244140625,661.4199829101562,339.94500732421875,,
1993-05-31,450.19000244140625,700.530029296875,368.1099853515625,,
1993-06-30,450.5299987792969,703.9500122070312,366.125,,
1993-07-31,448.1300048828125,704.7000122070312,352.864990234375,,
1993-08-31,463.55999755859375,742.8400268554688,372.6499938964844,,
1993-09-30,458.92999267578125,762.780029296875,382.7149963378906,,
1993-10-31,467.8299865722656,779.260009765625,390.9849853515625,,
1993-11-30,461.7900085449219,754.3900146484375,386.760009765625,,
1993-12-31,466.45001220703125,776.7999877929688,398.2799987792969,,
1994-01-31,481.6099853515625,800.469970703125,413.989990234375,,
1994-02-28,467.1400146484375,792.5,412.1700134277344,,
1994-03-31,445.7699890136719,743.4600219726562,382.9599914550781,,
1994-04-30,450.9100036621094,733.8400268554688,373.25,,
1994-05-31,456.5,735.1900024414062,378.8500061035156,,
1994-06-30,444.2699890136719,705.9600219726562,360.29998779296875,,
1994-07-31,458.260009765625,722.1599731445312,370.1600036621094,,
1994-08-31,475.489990234375,765.6199951171875,397.8999938964844,,
1994-09-30,462.7099914550781,764.2899780273438,393.8500061035156,,
1994-10-31,472.3500061035156,777.489990234375,413.04998779296875,,
1994-11-30,453.69000244140625,750.3200073242188,404.82000732421875,,
1994-12-31,459.2699890136719,751.9600219726562,404.2699890136719,,
1995-01-31,470.4200134277344,755.2000122070312,405.3299865722656,,
1995-02-28,487.3900146484375,793.72998046875,432.5,,
1995-03-31,500.7099914550781,817.2100219726562,447.1499938964844,,
1995-04-30,514.7100219726562,843.97998046875,469.55999755859375,,
1995-05-31,533.4000244140625,864.5800170898438,488.1000061035156,,
1995-06-30,544.75,933.4500122070312,538.030029296875,,
1995-07-31,562.0599975585938,1001.2100219726562,568.8800048828125,,
1995-08-31,561.8800048828125,1020.1099853515625,576.77001953125,,
1995-09-30,584.4099731445312,1043.5400390625,585.0800170898438,,
1995-10-31,581.5,1036.06005859375,598.780029296875,,
1995-11-30,605.3699951171875,1059.199951171875,593.719970703125,,
1995-12-31,615.9299926757812,1052.1300048828125,576.22998046875,,
1996-01-31,636.02001953125,1059.7900390625,591.8200073242188,,
1996-02-29,640.4299926757812,1100.050048828125,622.8300170898438,,
1996-03-31,645.5,1101.4000244140625,609.6900024414062,,
1996-04-30,654.1699829101562,1190.52001953125,666.72998046875,,
1996-05-31,669.1199951171875,1243.4300537109375,692.3900146484375,,
1996-06-30,670.6300048828125,1185.02001953125,677.2999877929688,,
1996-07-31,639.9500122070312,1080.5899658203125,636.010009765625,,
1996-08-31,651.989990234375,1141.5,663.5700073242188,,
1996-09-30,687.3300170898438,1226.9200439453125,737.5700073242188,,
1996-10-31,705.27001953125,1221.510009765625,751.989990234375,,
1996-11-30,757.02001953125,1292.6099853515625,834.010009765625,,
1996-12-31,740.739990234375,1291.030029296875,821.3599853515625,,
1997-01-31,786.1599731445312,1379.8499755859375,921.5499877929688,,
1997-02-28,790.8200073242188,1309.0,850.4600219726562,,
1997-03-31,757.1199951171875,1221.699951171875,797.0599975585938,,
1997-04-30,801.3400268554688,1260.760009765625,874.739990234375,,
1997-05-31,848.280029296875,1400.3199462890625,958.8499755859375,,
1997-06-30,885.1400146484375,1442.0699462890625,957.2999877929688,,
1997-07-31,954.3099975585938,1593.81005859375,1107.030029296875,,
1997-08-31,899.469970703125,1587.3199462890625,1074.050048828125,,
1997-09-30,947.280029296875,1685.68994140625,1097.1600341796875,,
1997-10-31,914.6199951171875,1593.6099853515625,1019.6199951171875,,
1997-11-30,955.4000244140625,1600.550048828125,1050.510009765625,,
1997-12-31,970.4299926757812,1570.3499755859375,990.8300170898438,,
1998-01-31,980.280029296875,1619.3599853515625,1071.1300048828125,,
1998-02-28,1049.3399658203125,1770.510009765625,1194.1300048828125,,
1998-03-31,1101.75,1835.6800537109375,1220.6600341796875,,
1998-04-30,1111.75,1868.4100341796875,1248.1199951171875,,
1998-05-31,1090.8199462890625,1778.8699951171875,1192.0699462890625,,
